id,created_at,updated_at,distance,from_node_code,from_node_id,from_node_name,from_node_type,risk_probability,time,to_node_code,to_node_id,to_node_name,to_node_type
186,1658895878114,,11542,C3,3,VinMart Trương Định,CUSTOMER,0.01,1883,C9,9,VinMart Xuân Diệu,CUSTOMER
187,1658895878127,,7889,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER,0.01,1220,C9,9,VinMart Xuân Diệu,CUSTOMER
188,1658895878130,,6886,C5,5,VinMart La Thành,CUSTOMER,0.01,1158,C9,9,VinMart Xuân Diệu,CUSTOMER
189,1658895878132,,6464,C6,6,VinMart Đội Cấn,CUSTOMER,0.01,999,C9,9,VinMart Xuân Diệu,CUSTOMER
190,1658895878133,,7543,C7,7,VinMart Tràng An,CUSTOMER,0.01,939,C9,9,VinMart Xuân Diệu,CUSTOMER
191,1658895878135,,9156,C8,8,VinMart Võ Thị Sáu,CUSTOMER,0.01,1289,C9,9,VinMart Xuân Diệu,CUSTOMER
192,1658895878135,,18150,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT,0.01,2242,C9,9,VinMart Xuân Diệu,CUSTOMER
193,1658895878136,,12349,D2,2,Kho hàng Big C THĂNG LONG,DEPOT,0.01,1579,C9,9,VinMart Xuân Diệu,CUSTOMER
194,1658895878137,,13503,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT,0.01,2018,C9,9,VinMart Xuân Diệu,CUSTOMER
195,1658895878138,,9698,D4,4,Kho hàng AEON Mall Long Biên,DEPOT,0.01,1292,C9,9,VinMart Xuân Diệu,CUSTOMER
196,1658895878138,,12458,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT,0.01,1478,C9,9,VinMart Xuân Diệu,CUSTOMER
197,1658895882271,,3593,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,698,C1,1,VinMart Liễu Giai,CUSTOMER
198,1658895882324,,3884,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,586,C2,2,VinMart Đại La,CUSTOMER
199,1658895882325,,5944,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,931,C3,3,VinMart Trương Định,CUSTOMER
200,1658895882334,,2845,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,627,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER
201,1658895882335,,2269,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,453,C5,5,VinMart La Thành,CUSTOMER
202,1658895882336,,4793,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,900,C6,6,VinMart Đội Cấn,CUSTOMER
203,1658895882337,,6678,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,1210,C7,7,VinMart Tràng An,CUSTOMER
204,1658895882338,,5307,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,877,C8,8,VinMart Võ Thị Sáu,CUSTOMER
205,1658895882338,,8033,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,1387,C9,9,VinMart Xuân Diệu,CUSTOMER
206,1658895882344,,0,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,0,C10,10,VinMart Thái Thịnh,CUSTOMER
207,1658895882344,,9869,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,1334,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT
208,1658895882345,,4553,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,808,D2,2,Kho hàng Big C THĂNG LONG,DEPOT
209,1658895882345,,11694,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,1209,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT
210,1658895882346,,11071,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,1460,D4,4,Kho hàng AEON Mall Long Biên,DEPOT
211,1658895882347,,10470,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,1165,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT
212,1658895902607,,3610,C1,1,VinMart Liễu Giai,CUSTOMER,0.01,684,C10,10,VinMart Thái Thịnh,CUSTOMER
213,1658895902619,,3866,C2,2,VinMart Đại La,CUSTOMER,0.01,604,C10,10,VinMart Thái Thịnh,CUSTOMER
214,1658895902621,,5470,C3,3,VinMart Trương Định,CUSTOMER,0.01,893,C10,10,VinMart Thái Thịnh,CUSTOMER
215,1658895902622,,3487,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER,0.01,649,C10,10,VinMart Thái Thịnh,CUSTOMER
216,1658895902624,,2304,C5,5,VinMart La Thành,CUSTOMER,0.01,471,C10,10,VinMart Thái Thịnh,CUSTOMER
217,1658895902625,,4227,C6,6,VinMart Đội Cấn,CUSTOMER,0.01,815,C10,10,VinMart Thái Thịnh,CUSTOMER
218,1658895902626,,6837,C7,7,VinMart Tràng An,CUSTOMER,0.01,968,C10,10,VinMart Thái Thịnh,CUSTOMER
219,1658895902627,,5356,C8,8,VinMart Võ Thị Sáu,CUSTOMER,0.01,858,C10,10,VinMart Thái Thịnh,CUSTOMER
220,1658895902628,,8085,C9,9,VinMart Xuân Diệu,CUSTOMER,0.01,1367,C10,10,VinMart Thái Thịnh,CUSTOMER
221,1658895902630,,10101,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT,0.01,1409,C10,10,VinMart Thái Thịnh,CUSTOMER
222,1658895902631,,4567,D2,2,Kho hàng Big C THĂNG LONG,DEPOT,0.01,897,C10,10,VinMart Thái Thịnh,CUSTOMER
223,1658895902633,,11475,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT,0.01,1094,C10,10,VinMart Thái Thịnh,CUSTOMER
224,1658895902634,,10481,D4,4,Kho hàng AEON Mall Long Biên,DEPOT,0.01,1388,C10,10,VinMart Thái Thịnh,CUSTOMER
225,1658895902635,,10098,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT,0.01,1156,C10,10,VinMart Thái Thịnh,CUSTOMER
226,1658895909004,,8696,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,1318,C1,1,VinMart Liễu Giai,CUSTOMER
227,1658895909033,,10388,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,1508,C2,2,VinMart Đại La,CUSTOMER
228,1658895909034,,10831,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,1667,C3,3,VinMart Trương Định,CUSTOMER
229,1658895909035,,9936,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,1517,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER
230,1658895909036,,6872,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,1279,C5,5,VinMart La Thành,CUSTOMER
231,1658895909037,,7373,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,1231,C6,6,VinMart Đội Cấn,CUSTOMER
232,1658895909037,,9941,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,1561,C7,7,VinMart Tràng An,CUSTOMER
233,1658895909038,,6625,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,952,C8,8,VinMart Võ Thị Sáu,CUSTOMER
234,1658895909039,,6138,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,821,C9,9,VinMart Xuân Diệu,CUSTOMER
235,1658895909039,,8395,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,1543,C10,10,VinMart Thái Thịnh,CUSTOMER
236,1658895909040,,0,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,0,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
237,1658895909041,,20995,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,2672,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT
238,1658895909041,,12191,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,1833,D2,2,Kho hàng Big C THĂNG LONG,DEPOT
239,1658895909042,,9983,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,1500,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT
240,1658895909043,,4676,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,644,D4,4,Kho hàng AEON Mall Long Biên,DEPOT
241,1658895909044,,13823,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,2086,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT
242,1658895929264,,8252,C1,1,VinMart Liễu Giai,CUSTOMER,0.01,1287,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
243,1658895929281,,10894,C2,2,VinMart Đại La,CUSTOMER,0.01,1248,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
244,1658895929282,,12265,C3,3,VinMart Trương Định,CUSTOMER,0.01,1546,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
245,1658895929283,,9473,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER,0.01,1448,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
246,1658895929284,,8102,C5,5,VinMart La Thành,CUSTOMER,0.01,1317,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
247,1658895929284,,8049,C6,6,VinMart Đội Cấn,CUSTOMER,0.01,1227,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
248,1658895929285,,9971,C7,7,VinMart Tràng An,CUSTOMER,0.01,1555,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
249,1658895929286,,7291,C8,8,VinMart Võ Thị Sáu,CUSTOMER,0.01,1013,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
250,1658895929286,,6937,C9,9,VinMart Xuân Diệu,CUSTOMER,0.01,975,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
251,1658895929287,,9215,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,1515,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
252,1658895929288,,17601,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT,0.01,2513,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
253,1658895929288,,12473,D2,2,Kho hàng Big C THĂNG LONG,DEPOT,0.01,1971,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
254,1658895929289,,12731,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT,0.01,1561,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
255,1658895929289,,4272,D4,4,Kho hàng AEON Mall Long Biên,DEPOT,0.01,580,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
256,1658895929290,,14188,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT,0.01,2225,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
257,1658895944293,,9159,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1458,C1,1,VinMart Liễu Giai,CUSTOMER
258,1658895944306,,8441,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1128,C2,2,VinMart Đại La,CUSTOMER
259,1658895944308,,10500,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1473,C3,3,VinMart Trương Định,CUSTOMER
260,1658895944310,,8410,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1387,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER
261,1658895944311,,8440,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1276,C5,5,VinMart La Thành,CUSTOMER
262,1658895944312,,11200,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1803,C6,6,VinMart Đội Cấn,CUSTOMER
263,1658895944312,,12924,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1628,C7,7,VinMart Tràng An,CUSTOMER
264,1658895944313,,10779,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1548,C8,8,VinMart Võ Thị Sáu,CUSTOMER
265,1658895944313,,13898,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,2154,C9,9,VinMart Xuân Diệu,CUSTOMER
266,1658895944314,,6407,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,903,C10,10,VinMart Thái Thịnh,CUSTOMER
267,1658895944315,,19232,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,2327,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
268,1658895944315,,0,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,0,C12,12,VinMart Hà Đông 2,CUSTOMER
269,1658895944316,,4490,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,669,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT
270,1658895944317,,6192,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1087,D2,2,Kho hàng Big C THĂNG LONG,DEPOT
271,1658895944318,,12298,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1321,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT
272,1658895944319,,15627,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,2002,D4,4,Kho hàng AEON Mall Long Biên,DEPOT
273,1658895944319,,11333,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1410,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT
274,1658895964513,,9662,C1,1,VinMart Liễu Giai,CUSTOMER,0.01,1430,C12,12,VinMart Hà Đông 2,CUSTOMER
275,1658895964519,,8924,C2,2,VinMart Đại La,CUSTOMER,0.01,1268,C12,12,VinMart Hà Đông 2,CUSTOMER
276,1658895964520,,10528,C3,3,VinMart Trương Định,CUSTOMER,0.01,1557,C12,12,VinMart Hà Đông 2,CUSTOMER
277,1658895964521,,8642,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER,0.01,1274,C12,12,VinMart Hà Đông 2,CUSTOMER
278,1658895964522,,8370,C5,5,VinMart La Thành,CUSTOMER,0.01,1240,C12,12,VinMart Hà Đông 2,CUSTOMER
279,1658895964522,,10585,C6,6,VinMart Đội Cấn,CUSTOMER,0.01,1569,C12,12,VinMart Hà Đông 2,CUSTOMER
280,1658895964523,,11992,C7,7,VinMart Tràng An,CUSTOMER,0.01,1593,C12,12,VinMart Hà Đông 2,CUSTOMER
281,1658895964524,,10414,C8,8,VinMart Võ Thị Sáu,CUSTOMER,0.01,1522,C12,12,VinMart Hà Đông 2,CUSTOMER
282,1658895964524,,13896,C9,9,VinMart Xuân Diệu,CUSTOMER,0.01,2122,C12,12,VinMart Hà Đông 2,CUSTOMER
283,1658895964525,,6263,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,845,C12,12,VinMart Hà Đông 2,CUSTOMER
284,1658895964526,,16560,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,2322,C12,12,VinMart Hà Đông 2,CUSTOMER
285,1658895964527,,4530,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT,0.01,671,C12,12,VinMart Hà Đông 2,CUSTOMER
286,1658895964528,,5895,D2,2,Kho hàng Big C THĂNG LONG,DEPOT,0.01,1012,C12,12,VinMart Hà Đông 2,CUSTOMER
287,1658895964529,,12193,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT,0.01,1271,C12,12,VinMart Hà Đông 2,CUSTOMER
288,1658895964529,,15539,D4,4,Kho hàng AEON Mall Long Biên,DEPOT,0.01,2052,C12,12,VinMart Hà Đông 2,CUSTOMER
289,1658895964530,,10573,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT,0.01,1222,C12,12,VinMart Hà Đông 2,CUSTOMER
290,1658896001537,,5720,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,1019,C1,1,VinMart Liễu Giai,CUSTOMER
291,1658896001546,,3870,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,620,C2,2,VinMart Đại La,CUSTOMER
292,1658896001548,,4775,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,804,C3,3,VinMart Trương Định,CUSTOMER
293,1658896001560,,5582,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,1057,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER
294,1658896001581,,3247,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,520,C5,5,VinMart La Thành,CUSTOMER
295,1658896001583,,6074,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,1032,C6,6,VinMart Đội Cấn,CUSTOMER
296,1658896001588,,8829,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,1540,C7,7,VinMart Tràng An,CUSTOMER
297,1658896001592,,1783,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,359,C8,8,VinMart Võ Thị Sáu,CUSTOMER
298,1658896001604,,7631,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,1341,C9,9,VinMart Xuân Diệu,CUSTOMER
299,1658896001605,,4006,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,690,C10,10,VinMart Thái Thịnh,CUSTOMER
300,1658896001606,,7646,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,1083,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
301,1658896001607,,10042,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,1434,C12,12,VinMart Hà Đông 2,CUSTOMER
302,1658896001608,,0,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,0,C13,13,VinMart Bà Triệu,CUSTOMER
303,1658896001609,,13648,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,1922,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT
304,1658896001610,,7837,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,1373,D2,2,Kho hàng Big C THĂNG LONG,DEPOT
305,1658896001611,,5746,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,1003,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT
306,1658896001611,,7289,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,958,D4,4,Kho hàng AEON Mall Long Biên,DEPOT
307,1658896001612,,14249,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,1753,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT
308,1658896021788,,5724,C1,1,VinMart Liễu Giai,CUSTOMER,0.01,1042,C13,13,VinMart Bà Triệu,CUSTOMER
309,1658896021793,,3664,C2,2,VinMart Đại La,CUSTOMER,0.01,662,C13,13,VinMart Bà Triệu,CUSTOMER
310,1658896021795,,5270,C3,3,VinMart Trương Định,CUSTOMER,0.01,872,C13,13,VinMart Bà Triệu,CUSTOMER
311,1658896021795,,6989,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER,0.01,1287,C13,13,VinMart Bà Triệu,CUSTOMER
312,1658896021796,,4150,C5,5,VinMart La Thành,CUSTOMER,0.01,780,C13,13,VinMart Bà Triệu,CUSTOMER
313,1658896021798,,6341,C6,6,VinMart Đội Cấn,CUSTOMER,0.01,1174,C13,13,VinMart Bà Triệu,CUSTOMER
314,1658896021798,,8617,C7,7,VinMart Tràng An,CUSTOMER,0.01,1502,C13,13,VinMart Bà Triệu,CUSTOMER
315,1658896021799,,1974,C8,8,VinMart Võ Thị Sáu,CUSTOMER,0.01,398,C13,13,VinMart Bà Triệu,CUSTOMER
316,1658896021800,,6974,C9,9,VinMart Xuân Diệu,CUSTOMER,0.01,1331,C13,13,VinMart Bà Triệu,CUSTOMER
317,1658896021801,,4504,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,819,C13,13,VinMart Bà Triệu,CUSTOMER
318,1658896021802,,5656,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,984,C13,13,VinMart Bà Triệu,CUSTOMER
319,1658896021804,,10369,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1586,C13,13,VinMart Bà Triệu,CUSTOMER
320,1658896021806,,14063,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT,0.01,2091,C13,13,VinMart Bà Triệu,CUSTOMER
321,1658896021807,,8714,D2,2,Kho hàng Big C THĂNG LONG,DEPOT,0.01,1631,C13,13,VinMart Bà Triệu,CUSTOMER
322,1658896021807,,6814,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT,0.01,1204,C13,13,VinMart Bà Triệu,CUSTOMER
323,1658896021808,,7165,D4,4,Kho hàng AEON Mall Long Biên,DEPOT,0.01,988,C13,13,VinMart Bà Triệu,CUSTOMER
324,1658896021809,,14060,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT,0.01,1839,C13,13,VinMart Bà Triệu,CUSTOMER
325,1658896075690,,27409,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2477,C1,1,VinMart Liễu Giai,CUSTOMER
326,1658896075699,,17972,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2097,C2,2,VinMart Đại La,CUSTOMER
327,1658896075700,,18426,C14,14,VinMart Ocean Park,CUSTOMER,0.01,1952,C3,3,VinMart Trương Định,CUSTOMER
328,1658896075701,,26661,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2406,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER
329,1658896075702,,18215,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2166,C5,5,VinMart La Thành,CUSTOMER
330,1658896075703,,19343,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2484,C6,6,VinMart Đội Cấn,CUSTOMER
331,1658896075703,,31166,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2663,C7,7,VinMart Tràng An,CUSTOMER
332,1658896075704,,14901,C14,14,VinMart Ocean Park,CUSTOMER,0.01,1688,C8,8,VinMart Võ Thị Sáu,CUSTOMER
333,1658896075705,,18107,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2074,C9,9,VinMart Xuân Diệu,CUSTOMER
334,1658896075706,,24628,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2103,C10,10,VinMart Thái Thịnh,CUSTOMER
335,1658896075706,,12681,C14,14,VinMart Ocean Park,CUSTOMER,0.01,1362,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
336,1658896075708,,25347,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2280,C12,12,VinMart Hà Đông 2,CUSTOMER
337,1658896075708,,15573,C14,14,VinMart Ocean Park,CUSTOMER,0.01,1809,C13,13,VinMart Bà Triệu,CUSTOMER
338,1658896075709,,0,C14,14,VinMart Ocean Park,CUSTOMER,0.01,0,C14,14,VinMart Ocean Park,CUSTOMER
339,1658896075710,,28952,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2769,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT
340,1658896075711,,24442,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2106,D2,2,Kho hàng Big C THĂNG LONG,DEPOT
341,1658896075712,,14546,C14,14,VinMart Ocean Park,CUSTOMER,0.01,1405,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT
342,1658896075713,,8574,C14,14,VinMart Ocean Park,CUSTOMER,0.01,983,D4,4,Kho hàng AEON Mall Long Biên,DEPOT
343,1658896075714,,29574,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2445,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT
344,1658896095893,,19780,C1,1,VinMart Liễu Giai,CUSTOMER,0.01,2378,C14,14,VinMart Ocean Park,CUSTOMER
345,1658896095936,,16098,C2,2,VinMart Đại La,CUSTOMER,0.01,1674,C14,14,VinMart Ocean Park,CUSTOMER
346,1658896095943,,16112,C3,3,VinMart Trương Định,CUSTOMER,0.01,1950,C14,14,VinMart Ocean Park,CUSTOMER
347,1658896095945,,26517,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER,0.01,2369,C14,14,VinMart Ocean Park,CUSTOMER
348,1658896095946,,19267,C5,5,VinMart La Thành,CUSTOMER,0.01,2188,C14,14,VinMart Ocean Park,CUSTOMER
349,1658896095952,,19577,C6,6,VinMart Đội Cấn,CUSTOMER,0.01,2318,C14,14,VinMart Ocean Park,CUSTOMER
350,1658896095953,,31640,C7,7,VinMart Tràng An,CUSTOMER,0.01,2701,C14,14,VinMart Ocean Park,CUSTOMER
351,1658896095955,,15393,C8,8,VinMart Võ Thị Sáu,CUSTOMER,0.01,1631,C14,14,VinMart Ocean Park,CUSTOMER
352,1658896095956,,18465,C9,9,VinMart Xuân Diệu,CUSTOMER,0.01,2066,C14,14,VinMart Ocean Park,CUSTOMER
353,1658896095958,,24526,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,2131,C14,14,VinMart Ocean Park,CUSTOMER
354,1658896095959,,13511,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,1371,C14,14,VinMart Ocean Park,CUSTOMER
355,1658896095961,,25130,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,2243,C14,14,VinMart Ocean Park,CUSTOMER
356,1658896095962,,16098,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,1710,C14,14,VinMart Ocean Park,CUSTOMER
357,1658896095964,,29068,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT,0.01,2615,C14,14,VinMart Ocean Park,CUSTOMER
358,1658896095965,,24184,D2,2,Kho hàng Big C THĂNG LONG,DEPOT,0.01,2089,C14,14,VinMart Ocean Park,CUSTOMER
359,1658896095966,,14404,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT,0.01,1342,C14,14,VinMart Ocean Park,CUSTOMER
360,1658896095967,,10100,D4,4,Kho hàng AEON Mall Long Biên,DEPOT,0.01,1147,C14,14,VinMart Ocean Park,CUSTOMER
361,1658896095967,,28857,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT,0.01,2336,C14,14,VinMart Ocean Park,CUSTOMER
362,1658896110286,,16886,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,2273,C1,1,VinMart Liễu Giai,CUSTOMER
363,1658896110303,,23304,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,2667,C2,2,VinMart Đại La,CUSTOMER
364,1658896110304,,28234,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,3002,C3,3,VinMart Trương Định,CUSTOMER
365,1658896110305,,25147,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,2303,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER
366,1658896110305,,27014,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,2607,C5,5,VinMart La Thành,CUSTOMER
367,1658896110306,,19736,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,2765,C6,6,VinMart Đội Cấn,CUSTOMER
368,1658896110307,,16112,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,2116,C7,7,VinMart Tràng An,CUSTOMER
369,1658896110307,,25642,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,3087,C8,8,VinMart Võ Thị Sáu,CUSTOMER
370,1658896110308,,20080,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,2180,C9,9,VinMart Xuân Diệu,CUSTOMER
371,1658896110309,,21270,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,2442,C10,10,VinMart Thái Thịnh,CUSTOMER
372,1658896110315,,27028,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,3093,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
373,1658896110317,,20508,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,2379,C12,12,VinMart Hà Đông 2,CUSTOMER
374,1658896110318,,25232,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,3125,C13,13,VinMart Bà Triệu,CUSTOMER
375,1658896110319,,40029,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,3622,C14,14,VinMart Ocean Park,CUSTOMER
