id,distance,from_node_code,from_node_id,from_node_type,time,to_node_code,to_node_id,to_node_type
426,14795,C5,5,CUSTOMER,2249,C16,16,CUSTOMER
427,14237,C6,6,CUSTOMER,2055,C16,16,CUSTOMER
428,13730,C7,7,CUSTOMER,1850,C16,16,CUSTOMER
429,22208,C8,8,CUSTOMER,2775,C16,16,CUSTOMER
430,17677,C9,9,CUSTOMER,1960,C16,16,CUSTOMER
431,18057,C10,10,CUSTOMER,2099,C16,16,CUSTOMER
432,23808,C11,11,CUSTOMER,2712,C16,16,CUSTOMER
433,17467,C12,12,CUSTOMER,2128,C16,16,CUSTOMER
434,17970,C13,13,CUSTOMER,2738,C16,16,CUSTOMER
435,37161,C14,14,CUSTOMER,3379,C16,16,CUSTOMER
436,3245,C15,15,CUSTOMER,383,C16,16,CUSTOMER
437,13350,D1,1,DEPOT,1923,C16,16,CUSTOMER
438,14627,D2,2,DEPOT,1718,C16,16,CUSTOMER
439,24008,D3,3,DEPOT,2370,C16,16,CUSTOMER
440,27368,D4,4,DEPOT,3183,C16,16,CUSTOMER
441,9597,D5,5,DEPOT,1270,C16,16,CUSTOMER
1226,6936,C31,31,CUSTOMER,943,C1,1,CUSTOMER
1227,13385,C31,31,CUSTOMER,1753,C2,2,CUSTOMER
1228,15445,C31,31,CUSTOMER,2097,C3,3,CUSTOMER
1229,8363,C31,31,CUSTOMER,1191,C4,4,CUSTOMER
1230,8618,C31,31,CUSTOMER,1336,C5,5,CUSTOMER
1231,8106,C31,31,CUSTOMER,1200,C6,6,CUSTOMER
1232,5359,C31,31,CUSTOMER,768,C7,7,CUSTOMER
1233,11147,C31,31,CUSTOMER,1573,C8,8,CUSTOMER
1234,2046,C31,31,CUSTOMER,294,C9,9,CUSTOMER
1235,10877,C31,31,CUSTOMER,1462,C10,10,CUSTOMER
1236,8993,C31,31,CUSTOMER,1207,C11,11,CUSTOMER
1237,20105,C31,31,CUSTOMER,1956,C12,12,CUSTOMER
1238,9030,C31,31,CUSTOMER,1563,C13,13,CUSTOMER
1239,27447,C31,31,CUSTOMER,2290,C14,14,CUSTOMER
1240,18641,C31,31,CUSTOMER,1976,C15,15,CUSTOMER
1241,15894,C31,31,CUSTOMER,1755,C16,16,CUSTOMER
1251,7386,C1,1,CUSTOMER,1013,C31,31,CUSTOMER
1252,13458,C2,2,CUSTOMER,1869,C31,31,CUSTOMER
1253,13597,C3,3,CUSTOMER,2102,C31,31,CUSTOMER
1254,8139,C4,4,CUSTOMER,1054,C31,31,CUSTOMER
1255,9444,C5,5,CUSTOMER,1349,C31,31,CUSTOMER
1256,6065,C6,6,CUSTOMER,970,C31,31,CUSTOMER
1257,5244,C7,7,CUSTOMER,737,C31,31,CUSTOMER
1258,11211,C8,8,CUSTOMER,1508,C31,31,CUSTOMER
1259,2061,C9,9,CUSTOMER,288,C31,31,CUSTOMER
1260,10815,C10,10,CUSTOMER,1471,C31,31,CUSTOMER
1261,8193,C11,11,CUSTOMER,1039,C31,31,CUSTOMER
1262,18390,C12,12,CUSTOMER,2095,C31,31,CUSTOMER
1263,9686,C13,13,CUSTOMER,1560,C31,31,CUSTOMER
1264,20162,C14,14,CUSTOMER,2293,C31,31,CUSTOMER
1265,18745,C15,15,CUSTOMER,2034,C31,31,CUSTOMER
1266,16516,C16,16,CUSTOMER,1947,C31,31,CUSTOMER
1281,0,C31,31,CUSTOMER,0,C31,31,CUSTOMER
1282,18889,C31,31,CUSTOMER,2176,D1,1,DEPOT
1283,10086,C31,31,CUSTOMER,1338,D2,2,DEPOT
1284,14505,C31,31,CUSTOMER,2122,D3,3,DEPOT
1285,11686,C31,31,CUSTOMER,1571,D4,4,DEPOT
1286,11241,C31,31,CUSTOMER,1204,D5,5,DEPOT
1292,15851,D1,1,DEPOT,2041,C31,31,CUSTOMER
1293,10050,D2,2,DEPOT,1378,C31,31,CUSTOMER
1294,23479,D3,3,DEPOT,2121,C31,31,CUSTOMER
1295,11753,D4,4,DEPOT,1511,C31,31,CUSTOMER
1296,10159,D5,5,DEPOT,1277,C31,31,CUSTOMER
1297,6357,C32,32,CUSTOMER,1000,C1,1,CUSTOMER
1298,10197,C32,32,CUSTOMER,1590,C2,2,CUSTOMER
1299,11102,C32,32,CUSTOMER,1774,C3,3,CUSTOMER
1300,7598,C32,32,CUSTOMER,1199,C4,4,CUSTOMER
1301,6289,C32,32,CUSTOMER,1048,C5,5,CUSTOMER
1302,5777,C32,32,CUSTOMER,912,C6,6,CUSTOMER
1303,7701,C32,32,CUSTOMER,1004,C7,7,CUSTOMER
1304,8819,C32,32,CUSTOMER,1285,C8,8,CUSTOMER
1305,1025,C32,32,CUSTOMER,219,C9,9,CUSTOMER
1306,7813,C32,32,CUSTOMER,1311,C10,10,CUSTOMER
1307,6664,C32,32,CUSTOMER,919,C11,11,CUSTOMER
1308,13623,C32,32,CUSTOMER,2066,C12,12,CUSTOMER
1309,6701,C32,32,CUSTOMER,1275,C13,13,CUSTOMER
1310,18192,C32,32,CUSTOMER,2010,C14,14,CUSTOMER
1311,20798,C32,32,CUSTOMER,2203,C15,15,CUSTOMER
1312,18051,C32,32,CUSTOMER,1982,C16,16,CUSTOMER
1322,6910,C1,1,CUSTOMER,1090,C32,32,CUSTOMER
1323,11122,C2,2,CUSTOMER,1585,C32,32,CUSTOMER
1324,11262,C3,3,CUSTOMER,1818,C32,32,CUSTOMER
1325,7608,C4,4,CUSTOMER,1155,C32,32,CUSTOMER
1326,6605,C5,5,CUSTOMER,1093,C32,32,CUSTOMER
1327,6184,C6,6,CUSTOMER,934,C32,32,CUSTOMER
1328,7926,C7,7,CUSTOMER,953,C32,32,CUSTOMER
1329,8875,C8,8,CUSTOMER,1224,C32,32,CUSTOMER
1330,1071,C9,9,CUSTOMER,210,C32,32,CUSTOMER
1331,7752,C10,10,CUSTOMER,1322,C32,32,CUSTOMER
1332,5857,C11,11,CUSTOMER,756,C32,32,CUSTOMER
1333,13617,C12,12,CUSTOMER,2089,C32,32,CUSTOMER
1334,7350,C13,13,CUSTOMER,1276,C32,32,CUSTOMER
1335,17827,C14,14,CUSTOMER,2009,C32,32,CUSTOMER
1336,20463,C15,15,CUSTOMER,2194,C32,32,CUSTOMER
1337,18234,C16,16,CUSTOMER,2107,C32,32,CUSTOMER
1347,4263,C33,33,CUSTOMER,638,C1,1,CUSTOMER
1348,11362,C33,33,CUSTOMER,1417,C2,2,CUSTOMER
1349,13421,C33,33,CUSTOMER,1761,C3,3,CUSTOMER
1350,6340,C33,33,CUSTOMER,855,C4,4,CUSTOMER
1351,6931,C33,33,CUSTOMER,1194,C5,5,CUSTOMER
1352,4761,C33,33,CUSTOMER,881,C6,6,CUSTOMER
1353,2752,C33,33,CUSTOMER,434,C7,7,CUSTOMER
1354,13700,C33,33,CUSTOMER,1837,C8,8,CUSTOMER
1355,4787,C33,33,CUSTOMER,628,C9,9,CUSTOMER
1356,8853,C33,33,CUSTOMER,1126,C10,10,CUSTOMER
1357,11734,C33,33,CUSTOMER,1540,C11,11,CUSTOMER
1358,14009,C33,33,CUSTOMER,1752,C12,12,CUSTOMER
1359,9987,C33,33,CUSTOMER,1681,C13,13,CUSTOMER
1360,29197,C33,33,CUSTOMER,2431,C14,14,CUSTOMER
1361,19165,C33,33,CUSTOMER,2183,C15,15,CUSTOMER
1362,16052,C33,33,CUSTOMER,1900,C16,16,CUSTOMER
1377,2436,C32,32,CUSTOMER,310,C31,31,CUSTOMER
1378,0,C32,32,CUSTOMER,0,C32,32,CUSTOMER
1379,18656,C32,32,CUSTOMER,2354,D1,1,DEPOT
1380,9852,C32,32,CUSTOMER,1515,D2,2,DEPOT
1381,12176,C32,32,CUSTOMER,1834,D3,3,DEPOT
1382,9357,C32,32,CUSTOMER,1283,D4,4,DEPOT
1383,13399,C32,32,CUSTOMER,1432,D5,5,DEPOT
1384,5313,C1,1,CUSTOMER,680,C33,33,CUSTOMER
1385,11800,C2,2,CUSTOMER,1548,C33,33,CUSTOMER
1386,13404,C3,3,CUSTOMER,1837,C33,33,CUSTOMER
1387,6066,C4,4,CUSTOMER,721,C33,33,CUSTOMER
1388,7371,C5,5,CUSTOMER,1016,C33,33,CUSTOMER
1389,3784,C6,6,CUSTOMER,619,C33,33,CUSTOMER
1390,2560,C7,7,CUSTOMER,408,C33,33,CUSTOMER
1391,11914,C8,8,CUSTOMER,1739,C33,33,CUSTOMER
1392,4507,C9,9,CUSTOMER,616,C33,33,CUSTOMER
1393,8741,C10,10,CUSTOMER,1138,C33,33,CUSTOMER
1394,10639,C11,11,CUSTOMER,1368,C33,33,CUSTOMER
1395,16317,C12,12,CUSTOMER,1761,C33,33,CUSTOMER
1396,10546,C13,13,CUSTOMER,1505,C33,33,CUSTOMER
1397,30156,C14,14,CUSTOMER,2635,C33,33,CUSTOMER
1398,20479,C15,15,CUSTOMER,2162,C33,33,CUSTOMER
1399,16320,C16,16,CUSTOMER,1960,C33,33,CUSTOMER
1414,2429,C31,31,CUSTOMER,309,C32,32,CUSTOMER
1415,15736,D1,1,DEPOT,2220,C32,32,CUSTOMER
1416,12732,D2,2,DEPOT,1594,C32,32,CUSTOMER
1417,13222,D3,3,DEPOT,1953,C32,32,CUSTOMER
1418,9417,D4,4,DEPOT,1227,C32,32,CUSTOMER
1419,12841,D5,5,DEPOT,1492,C32,32,CUSTOMER
1420,2020,C34,34,CUSTOMER,375,C1,1,CUSTOMER
1421,8809,C34,34,CUSTOMER,1363,C2,2,CUSTOMER
1422,9691,C34,34,CUSTOMER,1604,C3,3,CUSTOMER
1423,3260,C34,34,CUSTOMER,574,C4,4,CUSTOMER
1424,4878,C34,34,CUSTOMER,878,C5,5,CUSTOMER
1425,2632,C34,34,CUSTOMER,520,C6,6,CUSTOMER
1426,3265,C34,34,CUSTOMER,618,C7,7,CUSTOMER
1427,8638,C34,34,CUSTOMER,1364,C8,8,CUSTOMER
1428,4899,C34,34,CUSTOMER,770,C9,9,CUSTOMER
1429,6300,C34,34,CUSTOMER,1073,C10,10,CUSTOMER
1430,6484,C34,34,CUSTOMER,998,C11,11,CUSTOMER
1431,11456,C34,34,CUSTOMER,1698,C12,12,CUSTOMER
1432,6407,C34,34,CUSTOMER,1144,C13,13,CUSTOMER
1433,18012,C34,34,CUSTOMER,2089,C14,14,CUSTOMER
1434,18056,C34,34,CUSTOMER,2423,C15,15,CUSTOMER
1435,14943,C34,34,CUSTOMER,2141,C16,16,CUSTOMER
1450,2573,C33,33,CUSTOMER,406,C31,31,CUSTOMER
1451,5169,C33,33,CUSTOMER,642,C32,32,CUSTOMER
1452,0,C33,33,CUSTOMER,0,C33,33,CUSTOMER
1453,16866,C33,33,CUSTOMER,1840,D1,1,DEPOT
1454,8062,C33,33,CUSTOMER,1002,D2,2,DEPOT
1455,21432,C33,33,CUSTOMER,1866,D3,3,DEPOT
1456,21787,C33,33,CUSTOMER,1780,D4,4,DEPOT
1457,5862,C33,33,CUSTOMER,937,D5,5,DEPOT
1458,2675,C35,35,CUSTOMER,480,C1,1,CUSTOMER
1459,8137,C35,35,CUSTOMER,1309,C2,2,CUSTOMER
1460,9042,C35,35,CUSTOMER,1493,C3,3,CUSTOMER
1461,3915,C35,35,CUSTOMER,678,C4,4,CUSTOMER
1462,4229,C35,35,CUSTOMER,767,C5,5,CUSTOMER
1463,3717,C35,35,CUSTOMER,631,C6,6,CUSTOMER
1464,3920,C35,35,CUSTOMER,723,C7,7,CUSTOMER
1465,7989,C35,35,CUSTOMER,1253,C8,8,CUSTOMER
1466,4251,C35,35,CUSTOMER,659,C9,9,CUSTOMER
1467,5752,C35,35,CUSTOMER,1031,C10,10,CUSTOMER
1468,5835,C35,35,CUSTOMER,887,C11,11,CUSTOMER
1469,12110,C35,35,CUSTOMER,1802,C12,12,CUSTOMER
1470,5758,C35,35,CUSTOMER,1033,C13,13,CUSTOMER
1471,17363,C35,35,CUSTOMER,1979,C14,14,CUSTOMER
1472,18711,C35,35,CUSTOMER,2528,C15,15,CUSTOMER
1473,15598,C35,35,CUSTOMER,2245,C16,16,CUSTOMER
1483,2461,C1,1,CUSTOMER,444,C34,34,CUSTOMER
1484,8388,C2,2,CUSTOMER,1449,C34,34,CUSTOMER
1485,9994,C3,3,CUSTOMER,1659,C34,34,CUSTOMER
1486,3159,C4,4,CUSTOMER,509,C34,34,CUSTOMER
1487,4439,C5,5,CUSTOMER,796,C34,34,CUSTOMER
1488,1735,C6,6,CUSTOMER,289,C34,34,CUSTOMER
1489,3657,C7,7,CUSTOMER,616,C34,34,CUSTOMER
1490,9688,C8,8,CUSTOMER,1411,C34,34,CUSTOMER
1491,4604,C9,9,CUSTOMER,680,C34,34,CUSTOMER
1492,5487,C10,10,CUSTOMER,963,C34,34,CUSTOMER
1493,6670,C11,11,CUSTOMER,942,C34,34,CUSTOMER
1494,11053,C12,12,CUSTOMER,1723,C34,34,CUSTOMER
1495,6374,C13,13,CUSTOMER,1162,C34,34,CUSTOMER
1496,18639,C14,14,CUSTOMER,2196,C34,34,CUSTOMER
1497,19301,C15,15,CUSTOMER,2596,C34,34,CUSTOMER
1498,16108,C16,16,CUSTOMER,2303,C34,34,CUSTOMER
1513,2539,C31,31,CUSTOMER,402,C33,33,CUSTOMER
1514,4882,C32,32,CUSTOMER,639,C33,33,CUSTOMER
1515,13778,D1,1,DEPOT,1708,C33,33,CUSTOMER
1516,7977,D2,2,DEPOT,1044,C33,33,CUSTOMER
1517,21406,D3,3,DEPOT,1787,C33,33,CUSTOMER
1518,22830,D4,4,DEPOT,1858,C33,33,CUSTOMER
1519,8086,D5,5,DEPOT,943,C33,33,CUSTOMER
1520,3116,C1,1,CUSTOMER,556,C35,35,CUSTOMER
1521,7739,C2,2,CUSTOMER,1345,C35,35,CUSTOMER
1523,9345,C3,3,CUSTOMER,1555,C35,35,CUSTOMER
1525,3814,C4,4,CUSTOMER,621,C35,35,CUSTOMER
1526,4689,C5,5,CUSTOMER,830,C35,35,CUSTOMER
1527,2389,C6,6,CUSTOMER,400,C35,35,CUSTOMER
1528,4312,C7,7,CUSTOMER,728,C35,35,CUSTOMER
1529,9039,C8,8,CUSTOMER,1307,C35,35,CUSTOMER
1531,3955,C9,9,CUSTOMER,576,C35,35,CUSTOMER
1533,6142,C10,10,CUSTOMER,1075,C35,35,CUSTOMER
1534,6021,C11,11,CUSTOMER,839,C35,35,CUSTOMER
1536,11707,C12,12,CUSTOMER,1835,C35,35,CUSTOMER
1537,5355,C34,34,CUSTOMER,876,C31,31,CUSTOMER
1538,4618,C34,34,CUSTOMER,705,C32,32,CUSTOMER
1539,5725,C13,13,CUSTOMER,1058,C35,35,CUSTOMER
1540,3074,C34,34,CUSTOMER,525,C33,33,CUSTOMER
1541,17991,C14,14,CUSTOMER,2092,C35,35,CUSTOMER
1542,0,C34,34,CUSTOMER,0,C34,34,CUSTOMER
1543,19955,C15,15,CUSTOMER,2708,C35,35,CUSTOMER
1544,14319,C34,34,CUSTOMER,1728,D1,1,DEPOT
1545,16763,C16,16,CUSTOMER,2415,C35,35,CUSTOMER
1546,5515,C34,34,CUSTOMER,890,D2,2,DEPOT
1549,16498,C34,34,CUSTOMER,1871,D3,3,DEPOT
1551,9177,C34,34,CUSTOMER,1362,D4,4,DEPOT
1553,7147,C34,34,CUSTOMER,1142,D5,5,DEPOT
1564,6660,C31,31,CUSTOMER,912,C34,34,CUSTOMER
1565,4331,C32,32,CUSTOMER,624,C34,34,CUSTOMER
1566,3244,C33,33,CUSTOMER,573,C34,34,CUSTOMER
1567,11287,D1,1,DEPOT,1574,C34,34,CUSTOMER
1568,6159,D2,2,DEPOT,1033,C34,34,CUSTOMER
1569,16150,D3,3,DEPOT,1733,C34,34,CUSTOMER
1570,10230,D4,4,DEPOT,1414,C34,34,CUSTOMER
1571,7874,D5,5,DEPOT,1287,C34,34,CUSTOMER
1577,6305,C35,35,CUSTOMER,878,C31,31,CUSTOMER
1578,3970,C35,35,CUSTOMER,594,C32,32,CUSTOMER
1579,3729,C35,35,CUSTOMER,629,C33,33,CUSTOMER
1580,649,C35,35,CUSTOMER,104,C34,34,CUSTOMER
1581,0,C35,35,CUSTOMER,0,C35,35,CUSTOMER
1582,14973,C35,35,CUSTOMER,1833,D1,1,DEPOT
1583,6170,C35,35,CUSTOMER,994,D2,2,DEPOT
1584,11347,C35,35,CUSTOMER,1802,D3,3,DEPOT
1585,8528,C35,35,CUSTOMER,1251,D4,4,DEPOT
1586,7802,C35,35,CUSTOMER,1247,D5,5,DEPOT
1587,2548,C36,36,CUSTOMER,477,C1,1,CUSTOMER
1588,9337,C36,36,CUSTOMER,1465,C2,2,CUSTOMER
1589,11396,C36,36,CUSTOMER,1810,C3,3,CUSTOMER
1590,3788,C36,36,CUSTOMER,676,C4,4,CUSTOMER
1591,5216,C36,36,CUSTOMER,1033,C5,5,CUSTOMER
1592,3160,C36,36,CUSTOMER,622,C6,6,CUSTOMER
1593,2608,C36,36,CUSTOMER,492,C7,7,CUSTOMER
1594,10288,C36,36,CUSTOMER,1679,C8,8,CUSTOMER
1595,5965,C36,36,CUSTOMER,805,C9,9,CUSTOMER
1596,6828,C36,36,CUSTOMER,1175,C10,10,CUSTOMER
1597,8133,C36,36,CUSTOMER,1313,C11,11,CUSTOMER
1598,11984,C36,36,CUSTOMER,1800,C12,12,CUSTOMER
1599,8056,C36,36,CUSTOMER,1459,C13,13,CUSTOMER
1600,19661,C36,36,CUSTOMER,2404,C14,14,CUSTOMER
1601,17766,C36,36,CUSTOMER,2323,C15,15,CUSTOMER
1602,14653,C36,36,CUSTOMER,2041,C16,16,CUSTOMER
1617,6011,C31,31,CUSTOMER,809,C35,35,CUSTOMER
1618,3682,C32,32,CUSTOMER,521,C35,35,CUSTOMER
1619,3899,C33,33,CUSTOMER,684,C35,35,CUSTOMER
1620,649,C34,34,CUSTOMER,110,C35,35,CUSTOMER
1621,11942,D1,1,DEPOT,1686,C35,35,CUSTOMER
1622,6814,D2,2,DEPOT,1144,C35,35,CUSTOMER
1623,16805,D3,3,DEPOT,1845,C35,35,CUSTOMER
1624,9581,D4,4,DEPOT,1310,C35,35,CUSTOMER
1625,8529,D5,5,DEPOT,1398,C35,35,CUSTOMER
1626,3035,C1,1,CUSTOMER,541,C36,36,CUSTOMER
1627,9859,C2,2,CUSTOMER,1560,C36,36,CUSTOMER
1628,10781,C3,3,CUSTOMER,1827,C36,36,CUSTOMER
1629,3733,C4,4,CUSTOMER,606,C36,36,CUSTOMER
1630,5012,C5,5,CUSTOMER,893,C36,36,CUSTOMER
1631,2309,C6,6,CUSTOMER,386,C36,36,CUSTOMER
1632,2141,C7,7,CUSTOMER,406,C36,36,CUSTOMER
1633,9556,C8,8,CUSTOMER,1616,C36,36,CUSTOMER
1634,5876,C9,9,CUSTOMER,830,C36,36,CUSTOMER
1635,6061,C10,10,CUSTOMER,1060,C36,36,CUSTOMER
1636,8135,C11,11,CUSTOMER,1218,C36,36,CUSTOMER
1637,11627,C12,12,CUSTOMER,1820,C36,36,CUSTOMER
1638,8188,C13,13,CUSTOMER,1382,C36,36,CUSTOMER
1639,20105,C14,14,CUSTOMER,2471,C36,36,CUSTOMER
1640,17784,C15,15,CUSTOMER,2386,C36,36,CUSTOMER
1641,14592,C16,16,CUSTOMER,2093,C36,36,CUSTOMER
1651,4723,C37,37,CUSTOMER,791,C1,1,CUSTOMER
1652,7888,C37,37,CUSTOMER,1357,C2,2,CUSTOMER
1653,8793,C37,37,CUSTOMER,1541,C3,3,CUSTOMER
1654,5963,C37,37,CUSTOMER,989,C4,4,CUSTOMER
1655,4655,C37,37,CUSTOMER,838,C5,5,CUSTOMER
1656,4143,C37,37,CUSTOMER,702,C6,6,CUSTOMER
1657,5968,C37,37,CUSTOMER,1034,C7,7,CUSTOMER
1658,7014,C37,37,CUSTOMER,1103,C8,8,CUSTOMER
1659,2410,C37,37,CUSTOMER,388,C9,9,CUSTOMER
1660,6178,C37,37,CUSTOMER,1102,C10,10,CUSTOMER
1661,4860,C37,37,CUSTOMER,737,C11,11,CUSTOMER
1662,11989,C37,37,CUSTOMER,1856,C12,12,CUSTOMER
1663,5509,C37,37,CUSTOMER,1081,C13,13,CUSTOMER
1664,16388,C37,37,CUSTOMER,1828,C14,14,CUSTOMER
1665,22827,C37,37,CUSTOMER,2501,C15,15,CUSTOMER
1666,20080,C37,37,CUSTOMER,2280,C16,16,CUSTOMER
1681,3752,C36,36,CUSTOMER,583,C31,31,CUSTOMER
1682,6348,C36,36,CUSTOMER,819,C32,32,CUSTOMER
1683,1471,C36,36,CUSTOMER,232,C33,33,CUSTOMER
1684,1644,C36,36,CUSTOMER,314,C34,34,CUSTOMER
1685,2298,C36,36,CUSTOMER,426,C35,35,CUSTOMER
1686,0,C36,36,CUSTOMER,0,C36,36,CUSTOMER
1687,14847,C36,36,CUSTOMER,1831,D1,1,DEPOT
1688,6043,C36,36,CUSTOMER,992,D2,2,DEPOT
1689,17026,C36,36,CUSTOMER,1973,D3,3,DEPOT
1690,10826,C36,36,CUSTOMER,1677,D4,4,DEPOT
1691,5718,C36,36,CUSTOMER,995,D5,5,DEPOT
1692,5228,C1,1,CUSTOMER,866,C37,37,CUSTOMER
1693,7345,C2,2,CUSTOMER,1351,C37,37,CUSTOMER
1694,8952,C3,3,CUSTOMER,1561,C37,37,CUSTOMER
1695,5926,C4,4,CUSTOMER,931,C37,37,CUSTOMER
1696,4923,C5,5,CUSTOMER,870,C37,37,CUSTOMER
1697,4502,C6,6,CUSTOMER,711,C37,37,CUSTOMER
1698,6424,C7,7,CUSTOMER,1038,C37,37,CUSTOMER
1699,7120,C8,8,CUSTOMER,1078,C37,37,CUSTOMER
1700,2387,C9,9,CUSTOMER,368,C37,37,CUSTOMER
1701,6071,C10,10,CUSTOMER,1099,C37,37,CUSTOMER
1702,4102,C11,11,CUSTOMER,610,C37,37,CUSTOMER
1703,11936,C12,12,CUSTOMER,1866,C37,37,CUSTOMER
1704,5303,C13,13,CUSTOMER,1041,C37,37,CUSTOMER
1705,16072,C14,14,CUSTOMER,1863,C37,37,CUSTOMER
1706,22478,C15,15,CUSTOMER,2486,C37,37,CUSTOMER
1707,20248,C16,16,CUSTOMER,2399,C37,37,CUSTOMER
1722,3907,C31,31,CUSTOMER,615,C36,36,CUSTOMER
1723,5796,C32,32,CUSTOMER,900,C36,36,CUSTOMER
1724,1596,C33,33,CUSTOMER,258,C36,36,CUSTOMER
1725,1599,C34,34,CUSTOMER,292,C36,36,CUSTOMER
1726,2253,C35,35,CUSTOMER,396,C36,36,CUSTOMER
1727,11861,D1,1,DEPOT,1671,C36,36,CUSTOMER
1728,6733,D2,2,DEPOT,1130,C36,36,CUSTOMER
1729,16724,D3,3,DEPOT,1830,C36,36,CUSTOMER
1730,11695,D4,4,DEPOT,1689,C36,36,CUSTOMER
1731,6358,D5,5,DEPOT,1077,C36,36,CUSTOMER
1732,5451,C38,38,CUSTOMER,667,C1,1,CUSTOMER
1733,11900,C38,38,CUSTOMER,1477,C2,2,CUSTOMER
1734,13960,C38,38,CUSTOMER,1821,C3,3,CUSTOMER
1735,6878,C38,38,CUSTOMER,915,C4,4,CUSTOMER
1736,8119,C38,38,CUSTOMER,1222,C5,5,CUSTOMER
1737,7210,C38,38,CUSTOMER,1051,C6,6,CUSTOMER
1738,3874,C38,38,CUSTOMER,492,C7,7,CUSTOMER
1739,14238,C38,38,CUSTOMER,1897,C8,8,CUSTOMER
1740,4319,C38,38,CUSTOMER,572,C9,9,CUSTOMER
1741,9392,C38,38,CUSTOMER,1186,C10,10,CUSTOMER
1742,11267,C38,38,CUSTOMER,1485,C11,11,CUSTOMER
1743,16957,C38,38,CUSTOMER,1683,C12,12,CUSTOMER
1744,11175,C38,38,CUSTOMER,1709,C13,13,CUSTOMER
1745,28416,C38,38,CUSTOMER,2335,C14,14,CUSTOMER
1746,20143,C38,38,CUSTOMER,2192,C15,15,CUSTOMER
1747,17030,C38,38,CUSTOMER,1909,C16,16,CUSTOMER
1762,4465,C37,37,CUSTOMER,607,C31,31,CUSTOMER
1763,2129,C37,37,CUSTOMER,323,C32,32,CUSTOMER
1764,5637,C37,37,CUSTOMER,923,C33,33,CUSTOMER
1765,2697,C37,37,CUSTOMER,415,C34,34,CUSTOMER
1766,2048,C37,37,CUSTOMER,311,C35,35,CUSTOMER
1767,4162,C37,37,CUSTOMER,690,C36,36,CUSTOMER
1768,0,C37,37,CUSTOMER,0,C37,37,CUSTOMER
1769,17021,C37,37,CUSTOMER,2144,D1,1,DEPOT
1770,8218,C37,37,CUSTOMER,1305,D2,2,DEPOT
1771,10372,C37,37,CUSTOMER,1652,D3,3,DEPOT
1772,7553,C37,37,CUSTOMER,1101,D4,4,DEPOT
1773,9850,C37,37,CUSTOMER,1558,D5,5,DEPOT
1774,6000,C1,1,CUSTOMER,793,C38,38,CUSTOMER
1775,12488,C2,2,CUSTOMER,1661,C38,38,CUSTOMER
1776,14092,C3,3,CUSTOMER,1950,C38,38,CUSTOMER
1777,6754,C4,4,CUSTOMER,834,C38,38,CUSTOMER
1778,8058,C5,5,CUSTOMER,1129,C38,38,CUSTOMER
1779,5464,C6,6,CUSTOMER,719,C38,38,CUSTOMER
1780,3859,C7,7,CUSTOMER,517,C38,38,CUSTOMER
1781,13136,C8,8,CUSTOMER,1813,C38,38,CUSTOMER
1782,3986,C9,9,CUSTOMER,593,C38,38,CUSTOMER
1783,9429,C10,10,CUSTOMER,1251,C38,38,CUSTOMER
1784,10118,C11,11,CUSTOMER,1345,C38,38,CUSTOMER
1785,16968,C12,12,CUSTOMER,1812,C38,38,CUSTOMER
1786,11234,C13,13,CUSTOMER,1618,C38,38,CUSTOMER
1787,29308,C14,14,CUSTOMER,2484,C38,38,CUSTOMER
1788,16894,C15,15,CUSTOMER,1976,C38,38,CUSTOMER
1789,14664,C16,16,CUSTOMER,1889,C38,38,CUSTOMER
1804,4443,C31,31,CUSTOMER,601,C37,37,CUSTOMER
1805,2114,C32,32,CUSTOMER,313,C37,37,CUSTOMER
1806,7184,C33,33,CUSTOMER,934,C37,37,CUSTOMER
1807,2937,C34,34,CUSTOMER,481,C37,37,CUSTOMER
1808,2288,C35,35,CUSTOMER,371,C37,37,CUSTOMER
1809,4586,C36,36,CUSTOMER,797,C37,37,CUSTOMER
1810,14054,D1,1,DEPOT,1997,C37,37,CUSTOMER
1811,8926,D2,2,DEPOT,1455,C37,37,CUSTOMER
1812,11467,D3,3,DEPOT,1807,C37,37,CUSTOMER
1813,7662,D4,4,DEPOT,1082,C37,37,CUSTOMER
1814,10641,D5,5,DEPOT,1709,C37,37,CUSTOMER
1820,2020,C38,38,CUSTOMER,371,C31,31,CUSTOMER
1821,4702,C38,38,CUSTOMER,587,C32,32,CUSTOMER
1822,1361,C38,38,CUSTOMER,239,C33,33,CUSTOMER
1823,6215,C38,38,CUSTOMER,824,C34,34,CUSTOMER
1824,6869,C38,38,CUSTOMER,935,C35,35,CUSTOMER
1825,3000,C38,38,CUSTOMER,499,C36,36,CUSTOMER
1826,6717,C38,38,CUSTOMER,878,C37,37,CUSTOMER
1827,0,C38,38,CUSTOMER,0,C38,38,CUSTOMER
1828,17404,C38,38,CUSTOMER,1900,D1,1,DEPOT
1829,8601,C38,38,CUSTOMER,1062,D2,2,DEPOT
1830,22409,C38,38,CUSTOMER,1875,D3,3,DEPOT
1831,21006,C38,38,CUSTOMER,1684,D4,4,DEPOT
1832,8094,C38,38,CUSTOMER,932,D5,5,DEPOT
1838,2018,C31,31,CUSTOMER,379,C38,38,CUSTOMER
1839,4360,C32,32,CUSTOMER,615,C38,38,CUSTOMER
1840,1415,C33,33,CUSTOMER,246,C38,38,CUSTOMER
1841,4531,C34,34,CUSTOMER,756,C38,38,CUSTOMER
